bins,pdf
208.0,0.00047293167166393
209.0,0.0004647358670067883
210.0,0.0004566820938903588
211.0,0.00044876789093843754
212.0,0.00044099083942994276
213.0,0.00043334856255971215
214.0,0.000425838724712108
215.0,0.0004184590307472114
216.0,0.00041120722529938735
217.0,0.00040408109208800474
218.0,0.0003970784532401014
219.0,0.00039019716862478715
220.0,0.0003834351351991826
221.0,0.0003767902863656913
222.0,0.00037026059134041047
223.0,0.00036384405453248833
224.0,0.00035753871493423504
225.0,0.0003513426455218048
226.0,0.00034525395266626197
227.0,0.00033927077555485566
228.0,0.0003333912856223218
229.0,0.0003276136859920402
230.0,0.0003219362109268792
231.0,0.00031635712528955284
232.0,0.00031087472401233277
233.0,0.0003054873315759505
234.0,0.00030019330149752717
235.0,0.0002949910158273795
236.0,0.000289878884654547
237.0,0.00028485534562088514
238.0,0.0002799188634435815
239.0,0.00027506792944594695
240.0,0.0002703010610963361
241.0,0.0002656168015550593
242.0,0.00026101371922914785
243.0,0.0002564904073348321
244.0,0.0002520454834676041
245.0,0.00024767758917973074
246.0,0.00024338538956508686
247.0,0.00023916757285118463
248.0,0.00023502284999827347
249.0,0.0002309499543053849
250.0,0.00022694764102320795
251.0,0.00022301468697367023
252.0,0.00021914989017611362
253.0,0.00021535206947994806
254.0,0.00021162006420366995
255.0,0.00020795273378013766
256.0,0.00020434895740799466
257.0,0.0002008076337091315
258.0,0.00019732768039208563
259.0,0.00019390803392127444
260.0,0.00019054764919195893
261.0,0.00018724549921084145
262.0,0.00018400057478219897
264.0,0.00017767845294209132
265.0,0.00017459932337782885
266.0,0.00017157355446994587
267.0,0.00016860022148968744
268.0,0.00016567841573364962
269.0,0.00016280724424606386
270.0,0.00015998582954589454
271.0,0.0001572133093586641
272.0,0.00015448883635292712
273.0,0.00015181157788131129
274.0,0.0001491807157260446
275.0,0.0001465954458488939
276.0,0.000144054978145437
277.0,0.0001415585362035918
278.0,0.00013910535706633152
279.0,0.00013669469099851161
280.0,0.00013432580125773692
281.0,0.00013199796386920016
282.0,0.000129710467404423
283.0,0.00012746261276383
284.0,0.00012525371296309172
285.0,0.0001230830929231705
286.0,0.00012095008926400346
287.0,0.00011885405010176266
288.0,0.0001167943348496271
289.0,0.00011477031402200832
290.0,0.00011278136904216861
291.0,0.00011082689205317254
292.0,0.0001089062857321152
294.0,0.00010516434738019979
296.0,0.0001015509792254534
297.0,9.979112248854895e-05
298.0,9.806176369226547e-05
300.0,9.469243498961236e-05
301.0,9.305143535650794e-05
305.0,8.67669328291197e-05
306.0,8.526328045230838e-05
307.0,8.378568604938844e-05
309.0,8.090687267454844e-05
311.0,7.81269731695821e-05
312.0,7.677304944462025e-05
313.0,7.544258892805688e-05
314.0,7.413518500751175e-05
315.0,7.28504381171102e-05
316.0,7.158795561536882e-05
317.0,7.034735166519689e-05
318.0,6.912824711597796e-05
319.0,6.793026938769468e-05
320.0,6.675305235706161e-05
321.0,6.559623624563143e-05
323.0,6.334239873295923e-05
324.0,6.224468851891585e-05
325.0,6.116600138795929e-05
326.0,6.0106007674130764e-05
327.0,5.906438342451214e-05
328.0,5.804081030021988e-05
329.0,5.703497547911519e-05
330.0,5.604657156020012e-05
331.0,5.5075296469670086e-05
332.0,5.4120853368594895e-05
333.0,5.318295056219964e-05
334.0,5.226130141071726e-05
335.0,5.135562424178656e-05
336.0,5.046564226436817e-05
337.0,4.959108348415213e-05
338.0,4.8731680620431574e-05
339.0,4.788717102441729e-05
340.0,4.705729659896716e-05
342.0,4.544044315752059e-05
343.0,4.4652970002376e-05
344.0,4.387914358848183e-05
345.0,4.3118727420732735e-05
346.0,4.2371489102432916e-05
347.0,4.163720026427172e-05
348.0,4.091563649452964e-05
349.0,4.020657727049424e-05
350.0,3.9509805891064606e-05
351.0,3.8825109410523435e-05
352.0,3.8152278573457125e-05
354.0,3.684139487700873e-05
355.0,3.62029413882706e-05
356.0,3.5575552161855976e-05
359.0,3.375786920016531e-05
360.0,3.3172852551497064e-05
361.0,3.259797411615001e-05
363.0,3.1477932157873944e-05
364.0,3.0932426330216e-05
365.0,3.039637400180687e-05
366.0,2.9869611345527707e-05
368.0,2.8843313887127853e-05
370.0,2.7852279240183192e-05
371.0,2.736960520165758e-05
375.0,2.552111836849442e-05
376.0,2.507884284898005e-05
378.0,2.4217152605415096e-05
381.0,2.297981114487347e-05
382.0,2.2581575935675595e-05
385.0,2.1427801972037413e-05
386.0,2.105646274965703e-05
389.0,1.998061230608857e-05
392.0,1.8959730932619273e-05
393.0,1.8631162853156557e-05
394.0,1.830828878819358e-05
395.0,1.7991010061677675e-05
399.0,1.6775934251512078e-05
401.0,1.6199525724282005e-05
402.0,1.591879141036424e-05
403.0,1.5642922162026302e-05
406.0,1.4843668985136605e-05
409.0,1.408525252878746e-05
410.0,1.3841158116868938e-05
414.0,1.2906354770373751e-05
415.0,1.2682690404310917e-05
417.0,1.2246922667762657e-05
418.0,1.2034686118912049e-05
419.0,1.182612758403197e-05
421.0,1.141979070399011e-05
427.0,1.0282646312852616e-05
429.0,9.929342292441062e-06
431.0,9.588177533367607e-06
434.0,9.098283044681243e-06
436.0,8.785672858477499e-06
437.0,8.633419028074695e-06
439.0,8.336781221063501e-06
442.0,7.91082507252851e-06
443.0,7.773732167028755e-06
446.0,7.376544220529217e-06
449.0,6.9996500353086726e-06
450.0,6.87834759820205e-06
453.0,6.526908070940318e-06
454.0,6.413798150903999e-06
455.0,6.3026484015750966e-06
457.0,6.086094126365451e-06
462.0,5.5767044147928e-06
466.0,5.200065270485266e-06
468.0,5.021394925267954e-06
469.0,4.934375225849081e-06
470.0,4.848863559197926e-06
472.0,4.682260241552898e-06
478.0,4.21601649772775e-06
489.0,3.478468030066233e-06
493.0,3.2435394548901835e-06
496.0,3.0778153538023953e-06
501.0,2.8202104855905416e-06
502.0,2.771336841432605e-06
504.0,2.67611578469267e-06
507.0,2.539383400520068e-06
509.0,2.452132090159556e-06
510.0,2.4096371658214413e-06
514.0,2.246895228518975e-06
520.0,2.023156950575649e-06
521.0,1.988096073600931e-06
522.0,1.953642794120755e-06
527.0,1.7901281460146698e-06
530.0,1.698664058108184e-06
536.0,1.5295167982175404e-06
544.0,1.329892659611882e-06
551.0,1.1767145798906832e-06
554.0,1.1165919981550833e-06
560.0,1.0054055184022266e-06
562.0,9.708605383467047e-07
570.0,8.441491489068879e-07
571.0,8.29520224813917e-07
575.0,7.734961352403414e-07
580.0,7.087565888166752e-07
590.0,5.950795577316384e-07
593.0,5.64674802015746e-07
596.0,5.358235346664629e-07
598.0,5.174130396179108e-07
599.0,5.084463823736486e-07
603.0,4.741069596358231e-07
604.0,4.658907874896534e-07
614.0,3.911668521254455e-07
616.0,3.777266522680501e-07
618.0,3.64748247604253e-07
624.0,3.284278425555437e-07
625.0,3.2273625833137636e-07
639.0,2.5267184461623925e-07
647.0,2.1969450210506203e-07
648.0,2.158872434007208e-07
649.0,2.1214596367492882e-07
655.0,1.9102118136073867e-07
659.0,1.781200037222975e-07
662.0,1.6901921185182195e-07
672.0,1.4191032496058805e-07
673.0,1.3945104939945586e-07
679.0,1.2556498241510894e-07
685.0,1.1306164332792855e-07
689.0,1.0542569251725307e-07
700.0,8.698255833830435e-08
707.0,7.696383903851725e-08
711.0,7.176585967256834e-08
723.0,5.818504818977531e-08
737.0,4.555336772882834e-08
738.0,4.476393761503014e-08
742.0,4.1740673352639286e-08
751.0,3.566396137835473e-08
762.0,2.942492031209663e-08
767.0,2.6962133611855725e-08
780.0,2.148105245076562e-08
793.0,1.7114209915110065e-08
815.0,1.1650063261132145e-08
818.0,1.1054819611897005e-08
836.0,8.070341649125487e-09
839.0,7.657998856977168e-09
846.0,6.775944541585086e-09
858.0,5.49367988458828e-09
859.0,5.398475587898787e-09
868.0,4.612551964417204e-09
894.0,2.927816607535765e-09
896.0,2.8272190233149415e-09
899.0,2.682766231007833e-09
905.0,2.4156253830361002e-09
908.0,2.2922023907352235e-09
911.0,2.175085523190063e-09
914.0,2.063952577797253e-09
915.0,2.0281847213335196e-09
935.0,1.4297606868787438e-09
936.0,1.4049832401602964e-09
942.0,1.2650797294390158e-09
944.0,1.2216125381194709e-09
950.0,1.0999684658353424e-09
955.0,1.0079040632945474e-09
957.0,9.732732351091981e-10
959.0,9.398322962243076e-10
967.0,8.171705426651505e-10
987.0,5.760610974378164e-10
1016.0,3.4697207406739856e-10
1056.0,1.7242737292307962e-10
1069.0,1.373749383127349e-10
1087.0,1.0028772292387164e-10
1106.0,7.194420584119961e-11
1122.0,5.439018032546898e-11
1163.0,2.656072835349245e-11
1406.0,3.796063707767868e-13
1974.0,1.8490960882184854e-17
2225.0,2.297816427325173e-19
2428.0,6.608412635368279e-21
2771.0,1.6442577149913326e-23
